agent,task_id,workspace_exists,workspace_path,transcript_exists,transcript_path,score_present,status,grading_type
CCB,task_cve_security_triage,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_cve_security_triage,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_cve_security_triage,True,success,hybrid
CCB,task_session_chain_analysis,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_session_chain_analysis,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_session_chain_analysis,True,success,automated
CCB,task_csv_stock_trend,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_stock_trend,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_stock_trend,True,success,hybrid
CCB,task_csv_stock_volatility,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_stock_volatility,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_stock_volatility,True,success,hybrid
CCB,task_csv_stock_best_worst,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_stock_best_worst,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_stock_best_worst,True,success,hybrid
CCB,task_csv_finance_report,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_finance_report,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_finance_report,True,success,llm_judge
CCB,task_csv_temp_anomalies,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_temp_anomalies,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_temp_anomalies,True,success,hybrid
CCB,task_csv_temp_trend,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_temp_trend,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_temp_trend,True,success,hybrid
CCB,task_csv_temp_decades,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_temp_decades,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_temp_decades,True,success,hybrid
CCB,task_csv_life_exp_ranking,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_life_exp_ranking,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_life_exp_ranking,True,success,hybrid
CCB,task_csv_life_exp_outliers,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_life_exp_outliers,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_life_exp_outliers,True,success,hybrid
CCB,task_csv_life_exp_change,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_life_exp_change,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_life_exp_change,True,success,hybrid
CCB,task_csv_gdp_ranking,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_gdp_ranking,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_gdp_ranking,True,success,hybrid
CCB,task_csv_gdp_per_capita,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_gdp_per_capita,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_gdp_per_capita,True,success,hybrid
CCB,task_csv_gdp_regions,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_gdp_regions,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_gdp_regions,True,success,hybrid
CCB,task_csv_stations_by_elevation,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_stations_by_elevation,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_stations_by_elevation,True,success,hybrid
CCB,task_csv_stations_coverage,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_stations_coverage,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_stations_coverage,True,success,hybrid
CCB,task_csv_stations_filter,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_stations_filter,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_stations_filter,True,success,hybrid
CCB,task_csv_iris_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_iris_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_iris_summary,True,success,hybrid
CCB,task_csv_iris_classify,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_iris_classify,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_iris_classify,True,success,hybrid
CCB,task_csv_iris_outliers,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_iris_outliers,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_iris_outliers,True,success,hybrid
CCB,task_csv_cities_ranking,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_cities_ranking,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_cities_ranking,True,success,hybrid
CCB,task_csv_cities_filter,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_cities_filter,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_cities_filter,True,success,hybrid
CCB,task_csv_cities_density,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_cities_density,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_cities_density,True,success,hybrid
CCB,task_csv_cities_growth,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_cities_growth,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_cities_growth,True,success,hybrid
CCB,task_csv_pension_ranking,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_pension_ranking,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_pension_ranking,True,success,hybrid
CCB,task_csv_pension_liability,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_pension_liability,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_pension_liability,True,success,hybrid
CCB,task_csv_pension_risk,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_csv_pension_risk,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_csv_pension_risk,True,success,hybrid
CCB,task_log_apache_client_issues,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_apache_client_issues,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_apache_client_issues,True,success,hybrid
CCB,task_log_apache_top_errors,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_apache_top_errors,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_apache_top_errors,True,success,hybrid
CCB,task_log_apache_error_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_apache_error_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_apache_error_summary,True,success,hybrid
CCB,task_log_apache_critical,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_apache_critical,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_apache_critical,True,success,hybrid
CCB,task_log_apache_timeline,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_apache_timeline,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_apache_timeline,True,success,hybrid
CCB,task_log_syslog_boot,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_syslog_boot,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_syslog_boot,True,success,hybrid
CCB,task_log_nginx_status_codes,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_nginx_status_codes,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_nginx_status_codes,True,success,hybrid
CCB,task_log_nginx_traffic,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_nginx_traffic,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_nginx_traffic,True,success,hybrid
CCB,task_log_nginx_slow_requests,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_nginx_slow_requests,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_nginx_slow_requests,True,success,hybrid
CCB,task_log_nginx_user_agents,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_nginx_user_agents,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_nginx_user_agents,True,success,hybrid
CCB,task_log_nginx_errors,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_nginx_errors,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_nginx_errors,True,success,hybrid
CCB,task_log_ssh_failed_logins,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_ssh_failed_logins,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_ssh_failed_logins,True,success,hybrid
CCB,task_log_ssh_brute_force,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_ssh_brute_force,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_ssh_brute_force,True,timeout,hybrid
CCB,task_log_ssh_successful,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_ssh_successful,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_ssh_successful,True,success,hybrid
CCB,task_log_ssh_user_activity,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_ssh_user_activity,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_ssh_user_activity,True,success,hybrid
CCB,task_log_ssh_unusual_times,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_ssh_unusual_times,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_ssh_unusual_times,True,success,hybrid
CCB,task_log_hdfs_failures,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_hdfs_failures,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_hdfs_failures,True,success,hybrid
CCB,task_log_hdfs_connections,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_hdfs_connections,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_hdfs_connections,True,success,hybrid
CCB,task_log_hdfs_slow_ops,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_hdfs_slow_ops,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_hdfs_slow_ops,True,success,hybrid
CCB,task_log_hdfs_block_ops,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_hdfs_block_ops,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_hdfs_block_ops,True,timeout,hybrid
CCB,task_log_hdfs_storage,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_hdfs_storage,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_hdfs_storage,True,success,hybrid
CCB,task_log_mapreduce_jobs,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_mapreduce_jobs,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_mapreduce_jobs,True,success,hybrid
CCB,task_log_mapreduce_failures,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_mapreduce_failures,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_mapreduce_failures,True,success,hybrid
CCB,task_log_mapreduce_slow_tasks,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_mapreduce_slow_tasks,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_mapreduce_slow_tasks,True,success,hybrid
CCB,task_log_mapreduce_resources,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_mapreduce_resources,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_mapreduce_resources,True,success,hybrid
CCB,task_log_mapreduce_timeline,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_mapreduce_timeline,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_mapreduce_timeline,True,timeout,hybrid
CCB,task_log_syslog_anomalies,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_syslog_anomalies,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_syslog_anomalies,True,success,hybrid
CCB,task_log_syslog_services,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_syslog_services,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_syslog_services,True,success,hybrid
CCB,task_log_syslog_cron,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_syslog_cron,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_syslog_cron,True,success,hybrid
CCB,task_log_syslog_auth_failures,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_log_syslog_auth_failures,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_log_syslog_auth_failures,True,timeout,hybrid
CCB,task_meeting_council_votes,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_council_votes,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_council_votes,True,success,hybrid
CCB,task_meeting_council_public_comment,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_council_public_comment,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_council_public_comment,True,success,hybrid
CCB,task_meeting_council_budget,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_council_budget,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_council_budget,True,success,hybrid
CCB,task_meeting_council_upcoming,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_council_upcoming,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_council_upcoming,True,success,hybrid
CCB,task_meeting_council_contact_info,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_council_contact_info,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_council_contact_info,True,success,hybrid
CCB,task_meeting_council_neighborhood,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_council_neighborhood,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_council_neighborhood,True,success,hybrid
CCB,task_meeting_tech_action_items,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_tech_action_items,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_tech_action_items,True,success,hybrid
CCB,task_meeting_tech_decisions,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_tech_decisions,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_tech_decisions,True,success,hybrid
CCB,task_meeting_tech_competitors,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_tech_competitors,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_tech_competitors,True,success,hybrid
CCB,task_meeting_tech_messaging,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_tech_messaging,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_tech_messaging,True,success,hybrid
CCB,task_meeting_tech_product_features,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_tech_product_features,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_tech_product_features,True,success,hybrid
CCB,task_meeting_advisory_attendees,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_advisory_attendees,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_advisory_attendees,True,success,hybrid
CCB,task_meeting_advisory_stakeholders,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_advisory_stakeholders,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_advisory_stakeholders,True,success,hybrid
CCB,task_meeting_advisory_technical,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_advisory_technical,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_advisory_technical,True,success,hybrid
CCB,task_meeting_advisory_timeline,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_advisory_timeline,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_advisory_timeline,True,success,hybrid
CCB,task_meeting_advisory_acronyms,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_advisory_acronyms,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_advisory_acronyms,True,success,hybrid
CCB,task_meeting_executive_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_executive_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_executive_summary,True,success,hybrid
CCB,task_meeting_sentiment_analysis,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_sentiment_analysis,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_sentiment_analysis,True,success,hybrid
CCB,task_meeting_follow_up_email,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_follow_up_email,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_follow_up_email,True,success,hybrid
CCB,task_meeting_blog_post,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_blog_post,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_blog_post,True,success,hybrid
CCB,task_meeting_tldr,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_tldr,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_tldr,True,success,hybrid
CCB,task_meeting_searchable_index,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_searchable_index,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_searchable_index,True,success,hybrid
CCB,task_meeting_gov_speaker_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_gov_speaker_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_gov_speaker_summary,True,timeout,hybrid
CCB,task_meeting_gov_qa_extract,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_gov_qa_extract,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_gov_qa_extract,True,timeout,hybrid
CCB,task_meeting_gov_recommendations,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_gov_recommendations,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_gov_recommendations,True,success,hybrid
CCB,task_meeting_gov_data_sources,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_gov_data_sources,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_gov_data_sources,True,success,hybrid
CCB,task_meeting_gov_controversy,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_gov_controversy,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_gov_controversy,True,timeout,hybrid
CCB,task_meeting_gov_next_steps,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_meeting_gov_next_steps,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_meeting_gov_next_steps,True,success,hybrid
CCB,task_memory,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_memory,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_memory,True,success,automated
CCB,task_second_brain,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_second_brain,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_second_brain,True,success,hybrid
CCB,task_files,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_files,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_files,True,success,automated
CCB,task_workflow,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_workflow,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_workflow,True,success,hybrid
CCB,task_clawdhub,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_clawdhub,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_clawdhub,True,success,automated
CCB,task_skill_search,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_skill_search,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_skill_search,True,success,automated
CCB,task_image_gen,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_image_gen,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_image_gen,True,model_mismatch,hybrid
